,SEMESTER,AGE,GENDER,ADDRESS,FAMILY SIZE,PARENT STATUS,TRAVEL TIME,FAMILY SUPPORT,ACTIVITIES,LANGUAGES,INTERNET,FREETIME,HEALTH,NO OF ABSENCE,NO OF WITHDRAWL,CURRENT CGPA,STUDY TIME,STUDENT JOB,AVG GPA
175,3.0,18.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,0.0,1.0,4.0,0.0,3.0
176,4.0,19.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0
177,4.0,22.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,5.0,4.0,5.0,0.0,1.0,2.0,1.0,1.0,1.33
178,8.0,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,4.0,3.0,9.0,0.0,5.0,1.0,0.0,4.0
179,1.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,7.0,4.0,4.0,2.0,1.0,2.67
180,6.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,8.0,5.0,2.0,5.0,0.0,3.67
181,4.0,20.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,5.0,4.0,3.0,5.0,5.0,4.0,0.0,4.0
182,9.0,19.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0
183,7.0,19.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,8.0,3.0,1.0,5.0,0.0,1.67
184,1.0,24.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,5.0,7.0,4.0,2.0,2.0,1.0,2.33
185,6.0,24.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,4.0,9.0,2.0,4.0,5.0,1.0,3.67
186,3.0,24.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,5.0,2.0,8.0,4.0,1.0,1.0,0.0,3.0
187,5.0,22.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,2.33
188,6.0,23.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,0.0,3.0
189,1.0,24.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,2.67
190,2.0,19.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,1.0,4.0,1.0,4.0
191,9.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,1.0,3.33
192,8.0,18.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,1.0,9.0,4.0,1.0,3.0,1.0,3.0
193,6.0,21.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0,2.0,3.0,4.0,1.0,2.67
194,8.0,21.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,2.67
195,4.0,22.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,2.0
196,4.0,24.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,3.67
197,4.0,19.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,7.0,5.0,4.0,2.0,0.0,2.33
198,1.0,19.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,3.67
199,2.0,22.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,2.0,1.0,0.0,3.33
200,2.0,18.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,4.0,4.0,3.0,8.0,4.0,3.0,1.0,1.0,1.33
201,8.0,19.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,4.0,4.0,0.0,2.0,3.0,0.0,2.33
202,5.0,24.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,4.0,4.0,0.0,3.33
203,3.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,2.0,0.0,3.33
204,9.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,6.0,5.0,5.0,1.0,1.0,3.67
205,9.0,20.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,5.0,4.0,2.0,4.0,5.0,1.0,5.0,0.0,2.67
206,7.0,19.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,1.0,3.67
207,6.0,23.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,4.0
208,6.0,21.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,5.0,3.0,1.0,2.67
209,1.0,19.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,5.0,4.0,3.0,9.0,3.0,3.0,2.0,1.0,3.33
210,4.0,22.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,1.33
211,8.0,19.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0,6.0,5.0,2.0,4.0,0.0,3.67
212,10.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,0.0,3.33
213,1.0,18.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,1.0,2.67
214,1.0,20.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,4.0
215,5.0,23.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,3.67
216,4.0,18.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,3.0,1.0,7.0,3.0,2.0,2.0,0.0,3.33
217,2.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0
218,2.0,24.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,5.0,2.0,2.0,1.0,4.0
219,3.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,5.0,8.0,5.0,3.0,4.0,1.0,3.33
220,9.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,7.0,0.0,4.0,5.0,0.0,3.0
221,5.0,18.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,1.0,2.33
222,10.0,19.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,5.0,3.0,4.0,8.0,0.0,3.0,2.0,1.0,3.33
223,8.0,21.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,5.0,0.0,2.67
224,6.0,21.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,3.0,1.0,3.0,0.0,2.33
225,2.0,22.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,3.67
226,2.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.33
227,1.0,18.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,2.0,5.0,0.0,4.0
228,5.0,20.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,3.0,1.0,3.33
229,10.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,1.0,2.33
230,5.0,24.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,5.0,3.0,5.0,5.0,4.0,0.0,3.67
231,9.0,23.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,0.0,2.0
232,6.0,23.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,1.0,2.67
233,7.0,23.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,0.0,1.0
234,10.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,7.0,0.0,4.0,4.0,1.0,2.67
235,9.0,21.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,3.0,5.0,8.0,1.0,1.0,3.0,0.0,1.67
236,6.0,21.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,2.0,3.0,2.0,0.0,2.67
237,6.0,21.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,9.0,4.0,2.0,3.0,0.0,2.33
238,7.0,19.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,4.0,1.0,0.0,1.0,3.0,0.0,3.0
239,2.0,23.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,6.0,1.0,4.0,5.0,0.0,3.67
240,10.0,22.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,8.0,0.0,1.0,4.0,0.0,3.67
241,1.0,24.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,2.0,6.0,0.0,2.0,3.0,1.0,3.67
242,8.0,19.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,5.0,8.0,3.0,5.0,1.0,1.0,2.33
243,10.0,22.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,7.0,2.0,1.0,2.0,1.0,3.33
244,6.0,20.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,8.0,1.0,5.0,3.0,0.0,3.0
245,9.0,18.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,0.0,2.33
246,7.0,18.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,0.0,3.67
247,8.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,8.0,1.0,5.0,4.0,0.0,2.0
248,4.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,5.0,4.0,1.0,1.0,2.33
249,2.0,19.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,3.0,5.0,0.0,4.0
250,7.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,5.0,6.0,5.0,5.0,2.0,0.0,2.33
251,8.0,21.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,3.0,7.0,3.0,5.0,3.0,0.0,4.0
252,9.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,2.33
253,5.0,21.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,3.0,1.0,4.0,3.0,0.0,3.0
254,8.0,19.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,4.0
255,9.0,24.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0
256,10.0,24.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,3.0,4.0,0.0,3.0,5.0,1.0,0.0,3.0
257,4.0,21.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,2.33
258,9.0,23.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,0.0,3.67
259,5.0,22.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,0.0,4.0,2.0,0.0,2.67
260,3.0,20.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,2.0,8.0,1.0,4.0,2.0,0.0,4.0
261,9.0,23.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,1.0,2.33
262,6.0,24.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,7.0,0.0,3.0,4.0,0.0,3.33
263,8.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,4.0,3.0,2.0,3.0,0.0,2.33
264,6.0,22.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,0.0,2.67
265,3.0,24.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,4.0,4.0,7.0,0.0,4.0,5.0,1.0,3.33
266,1.0,22.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0
267,10.0,18.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,5.0,4.0,5.0,0.0,4.0
268,4.0,23.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,2.0,9.0,4.0,3.0,1.0,0.0,2.33
269,3.0,22.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,2.0,4.0,0.0,3.67
270,9.0,24.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,2.0,8.0,2.0,3.0,4.0,1.0,2.67
271,8.0,20.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,0.0,4.0
272,9.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0
273,7.0,21.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,4.0,3.0,2.0,1.0,4.0,3.0,1.0,0.0,2.67
274,10.0,18.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,2.67
275,4.0,20.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,0.0,4.0
276,8.0,24.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,3.0,5.0,4.0,6.0,3.0,1.0,5.0,1.0,1.67
277,9.0,23.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,1.0,1.0,2.0,2.0,4.0,0.0,2.33
278,3.0,23.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,4.0,2.0,4.0,1.0,2.33
279,10.0,21.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,0.0,3.33
280,6.0,18.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0
281,9.0,18.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,6.0,0.0,1.0,3.0,1.0,3.67
282,5.0,20.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,2.0,5.0,0.0,2.67
283,6.0,22.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,4.0,1.0,3.0,0.0,2.0,5.0,0.0,2.67
284,5.0,22.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,1.0,1.33
285,9.0,20.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0
286,9.0,23.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,4.0,5.0,2.0,7.0,2.0,2.0,5.0,1.0,3.33
287,10.0,24.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,3.33
288,1.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,3.0,1.0,2.0,0.0,2.33
289,8.0,22.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,4.0
290,1.0,21.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,3.33
291,3.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,0.0,3.0
292,2.0,20.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,3.0,5.0,7.0,1.0,4.0,2.0,0.0,2.33
293,6.0,19.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,4.0,1.0,1.0,3.67
294,3.0,21.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,4.0,0.0,3.0
295,1.0,20.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,5.0,6.0,2.0,5.0,1.0,0.0,3.67
296,3.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0
297,1.0,18.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,4.0,2.0,5.0,0.0,2.0,3.0,0.0,4.0
298,9.0,19.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,0.0,2.33
299,10.0,23.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,5.0,4.0,0.0,5.0,2.0,1.0,2.0
300,7.0,23.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,1.0,4.0,6.0,5.0,4.0,1.0,0.0,2.0
301,1.0,22.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,0.0,3.0
302,4.0,24.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,1.0,4.0,4.0,3.0,5.0,1.0,3.67
303,9.0,23.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,3.33
304,1.0,23.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,3.67
305,9.0,19.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,4.0,4.0,0.0,2.67
306,10.0,23.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,2.67
307,7.0,22.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,1.0,1.0
308,6.0,19.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,4.0,5.0,9.0,3.0,4.0,1.0,1.0,2.67
309,10.0,22.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,3.0,3.0,1.0,3.33
310,5.0,23.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,5.0,3.0,1.0,2.33
311,5.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,5.0,2.0,1.0,3.0
312,3.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,7.0,4.0,2.0,3.0,1.0,3.67
313,9.0,19.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,3.33
314,1.0,20.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,1.33
315,1.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0
316,9.0,19.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,3.0,5.0,4.0,2.0,5.0,4.0,0.0,2.67
317,3.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,3.67
318,4.0,19.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,5.0,1.0,2.0,1.0,2.67
319,6.0,20.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,3.0,2.0,2.0,1.0,2.67
320,1.0,19.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,0.0,2.67
321,7.0,19.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,4.0,2.0,0.0,1.0,5.0,1.0,2.33
322,10.0,19.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0
323,1.0,24.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,9.0,1.0,5.0,4.0,1.0,2.0
324,7.0,24.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,2.0,3.0,9.0,4.0,2.0,2.0,1.0,2.33
325,6.0,18.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,3.0,4.0,4.0,1.0,5.0,1.0,1.67
326,5.0,19.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,0.0,4.0,1.0,1.0,2.67
327,7.0,22.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,5.0,4.0,2.0,5.0,2.0,3.0,0.0,3.67
328,7.0,21.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,9.0,0.0,1.0,4.0,1.0,2.33
329,8.0,21.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,3.0,5.0,1.0,1.0,3.67
330,2.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.67
331,10.0,22.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,7.0,5.0,1.0,1.0,1.0,2.33
332,8.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,4.0,3.0,1.0,1.0,3.0
333,8.0,18.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0
334,10.0,22.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,2.67
335,8.0,23.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,1.0,4.0,1.0,5.0,4.0,1.0,0.0,2.33
336,5.0,21.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,9.0,4.0,2.0,2.0,0.0,2.67
337,7.0,24.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,4.0,6.0,5.0,5.0,5.0,0.0,2.67
338,10.0,19.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,3.0,2.0,6.0,1.0,4.0,2.0,1.0,4.0
339,2.0,23.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,2.67
340,8.0,23.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,5.0,0.0,2.67
341,10.0,20.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,4.0,3.0,9.0,0.0,1.0,5.0,0.0,2.33
342,7.0,20.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0
343,5.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,5.0,1.0,2.67
344,6.0,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,1.0,3.33
345,10.0,18.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,8.0,2.0,1.0,2.0,1.0,2.0
346,5.0,20.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,3.0
347,2.0,18.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,2.0,1.0,5.0,0.0,3.67
348,2.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,0.0,2.67
349,10.0,18.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,1.0,2.0,4.0,1.0,2.33
350,3.0,18.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,3.33
351,3.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,7.0,2.0,1.0,3.0,1.0,2.33
